createdAtBlockNumber,createdAtTimestamp,id,reserve0,reserve1,reserveETH,token0.name,token00.id,token00.name,token00.symbol,token00.totalLiquidity,token00.decimals,token00.txCount,token00_creator_address,token11.decimals,token11.id,token11.name,token11.symbol,token11.totalLiquidity,token11.txCount,initial_Liquidity_Eth,initial_Liquidity_token,last_transaction_timestamp,last_transaction_date,rugpull_method,rugpull_timestamp,rugpull_timestamp_date,before_rugpull_Eth,after_rugpull_Eth,rugpull_change,rugpull_proceeding_hour,is_rugpull,feature_timestamp,mint_count,swap_count,burn_count,mint_ratio,swap_ratio,burn_ratio,mint_mean_period,swap_mean_period,burn_mean_period,swapIn,swapOut,swap_rate,active_period,LP_Creator_amount,LP_Creator_address,LP_avg,LP_stdev,total_LP_amount,receiver,current_token_total_supply,burn_amount,timestamp_creator_LP_amount,timestamp_creator_token_amount
12594161,2021-06-08,0xbce9baf69c642b57bc7abeb483d69e13bbf6f1da,1e-18,7.340000000000001e-09,2e-18,Wrapped Ether,0xcee2253c687b41a92d4b4f56b84d90cf9504b9cc,TaT Inu,TAT,7.340000000000001e-09,18,20,0xd1cdec74e348c4bc1333562cae61e19d0a5cdf55,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,5.0,500000000000000.0,1623161690,2021-06-08 14:14,burn,1623161690,2021-06-08 14:14,6.824863194,1e-18,-1.0,0.7127777777777777h,True,1623161690,1,18,0,0.05263157894736842,0.9473684210526315,0.0,0.0,0.3831926015279453,0.0,15,3,3.75,2487,49999999.999999999999999,0xd1cdec74e348c4bc1333562cae61e19d0a5cdf55,100.0,0.0,49999999.999999999999999,0xd1cdec74e348c4bc1333562cae61e19d0a5cdf55,1000000000000000.0,500000000000000,50000000.0,0
12628068,2021-06-13,0x300c4a7b4ace361bad2456e70f1483e94adeca4c,1220000000000.0,2.33e-06,2.33e-06,ShibaDream,0x9023b4ed5d6e77340f9ef9bcf92f9985e4bc70f3,ShibaDream,SHIBADREAM,1220000000000.0,18,32,0xd1777776684ecc77d71439a2ee7880da5e8521d7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,5.0,500000000000000.0,1624081565,2021-06-19 5:46,burn,1623614943,2021-06-13 20:09,7.090492869,1e-18,-1.0,0.5202777777777777h,True,1623614943,1,28,0,0.034482758620689655,0.9655172413793104,0.0,0.0,0.4036748329621381,0.0,21,7,2.625,1796,49999999.999999999999999,0xd1777776684ecc77d71439a2ee7880da5e8521d7,100.0,0.0,49999999.999999999999999,0xd1777776684ecc77d71439a2ee7880da5e8521d7,1000000000000000.0,500000000000000,50000000.0,0
12618256,2021-06-12,0x13e8dab764d4d6525632df0b4d4726955eb2005b,7.21e-09,1e-18,2e-18,Seran Inu,0x3d6d8d79a544027e2d113bf442af55b1cd461ce1,Seran Inu,SERAN,7.21e-09,18,22,0xd08aa456cae10844acfd5796d63407948384f6ff,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,5.0,500000000000000.0,1623482825,2021-06-12 7:27,burn,1623482825,2021-06-12 7:27,6.94795055,1e-18,-1.0,0.3527777777777778h,True,1623482825,1,20,0,0.047619047619047616,0.9523809523809523,0.0,0.0,0.411957411957412,0.0,13,7,1.625,1221,49999999.999999999999999,0xd08aa456cae10844acfd5796d63407948384f6ff,100.0,0.0,49999999.999999999999999,0xd08aa456cae10844acfd5796d63407948384f6ff,1000000000000000.0,500000000000000,50000000.0,0
12439016,2021-05-15,0xe5758c78f9997fd32a75c27ee065dc1e0deaace4,9.1e-09,1e-18,2e-18,Gizmo Iun,0x56a5e7233a4c12ed92260e8f015339023cdc2a74,Gizmo Iun,GIZMO,9.1e-09,18,13,0xd07ff05f9a94a19124963e4907459e141ef0bcee,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,5.0,500000000000000.0,1621083423,2021-05-15 12:57,burn,1621083423,2021-05-15 12:57,5.508291208999999,1e-18,-1.0,0.30027777777777775h,True,1621083423,1,11,0,0.08333333333333333,0.9166666666666666,0.0,0.0,0.36,0.0,8,3,2.0,1050,49999999.999999999999999,0xd07ff05f9a94a19124963e4907459e141ef0bcee,100.0,0.0,49999999.999999999999999,0xd07ff05f9a94a19124963e4907459e141ef0bcee,1000000000000000.0,0,50000000.0,0
12580080,2021-06-06,0x5cd35f9fbac00f96b16cdd5bf64b816ef8f6dcb0,6.21e-09,1e-18,2e-18,Feen Inu,0x5855a5674bbe820c251475330420665cb804bb76,Feen Inu,FEEN,6.21e-09,18,42,0xcfb7814e7ada0e5782bf42cdf9d63012d14e4df0,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,5.0,500000000000000.0,1622975136,2021-06-06 10:25,burn,1622975136,2021-06-06 10:25,8.08273655,1e-18,-1.0,1.1355555555555557h,True,1622975136,1,40,0,0.024390243902439025,0.975609756097561,0.0,0.0,0.44121302510564253,0.0,33,7,4.125,4023,49999999.999999999999999,0xcfb7814e7ada0e5782bf42cdf9d63012d14e4df0,100.0,0.0,49999999.999999999999999,0xcfb7814e7ada0e5782bf42cdf9d63012d14e4df0,1000000000000000.0,500000000000000,50000000.0,0
12634323,2021-06-14,0x2471c20cd7e3fe66262292f7304c3ac781f1d4e9,6.42e-09,1e-18,2e-18,Bory Inu,0xb8ca3d6465116511b625d6b3e060296dab474bff,Bory Inu,BORY,6.42e-09,18,8,0xcdc3fb0d56c6c20c45b3c00b09afe79691b2191c,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,5.0,500000000000000.0,1623698146,2021-06-15 4:15,burn,1623698146,2021-06-15 4:15,7.8,1e-18,-1.0,0.27944444444444444h,True,1623698146,1,6,0,0.14285714285714285,0.8571428571428571,0.0,0.0,0.5531645569620253,0.0,6,0,6.0,790,49999999.999999999999999,0xcdc3fb0d56c6c20c45b3c00b09afe79691b2191c,100.0,0.0,49999999.999999999999999,0xcdc3fb0d56c6c20c45b3c00b09afe79691b2191c,1000000000000000.0,500000000000000,50000000.0,0
12595704,2021-06-08,0xa78382e431bf35ecf0c3b96a91de775c4a57180f,1e-18,5.5399999999999995e-09,2e-18,Wrapped Ether,0xc485a855c9814b656695771f86c979419fa5d3a7,Cax Inu,CAX,5.5399999999999995e-09,18,24,0xcc12d35c5646558b646bd517b2699cc879c1320c,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,5.0,500000000000000.0,1623181692,2021-06-08 19:48,burn,1623181692,2021-06-08 19:48,9.068178227,1e-18,-1.0,0.6269444444444444h,True,1623181692,1,22,0,0.043478260869565216,0.9565217391304348,0.0,0.0,0.5128083491461101,0.0,18,4,3.6,2108,49999999.999999999999999,0xcc12d35c5646558b646bd517b2699cc879c1320c,100.0,0.0,49999999.999999999999999,0xcc12d35c5646558b646bd517b2699cc879c1320c,1000000000000000.0,500000000000000,50000000.0,0
12620623,2021-06-12,0xd6510a2d0cbc5c81f9dbc861803d3905c4984c28,1e-18,7.52e-09,2e-18,Wrapped Ether,0xc1690b1a1e818d4af82ce961c0933eca8757fa4a,Rala Inu,RALA,7.52e-09,18,20,0xcbd5a9abb512e901ebefa52088518fc77cc4d773,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,5.0,500000000000000.0,1623515338,2021-06-12 16:28,burn,1623515338,2021-06-12 16:28,6.677739892999999,1e-18,-1.0,0.3561111111111111h,True,1623515338,1,18,0,0.05263157894736842,0.9473684210526315,0.0,0.0,0.43141153081510936,0.0,14,4,2.8,1006,49999999.999999999999999,0xcbd5a9abb512e901ebefa52088518fc77cc4d773,100.0,0.0,49999999.999999999999999,0xcbd5a9abb512e901ebefa52088518fc77cc4d773,1000000000000000.0,500000000000000,50000000.0,0
12622040,2021-06-12,0xbfafc04f4f5dfecc1833fd75ea098ce05475a9be,5.37e-09,1e-18,2e-18,Finas Inu,0x751e0cea6dfd61db50a50d47b37364eca747962e,Finas Inu,FINAS,5.37e-09,18,30,0xcb623a0674c5dd37ec6c3edd03cec54d940bca06,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,5.0,500000000000000.0,1623535495,2021-06-12 22:04,burn,1623535495,2021-06-12 22:04,9.348664882000001,1e-18,-1.0,0.7733333333333333h,True,1623535495,1,28,0,0.034482758620689655,0.9655172413793104,0.0,0.0,0.3035844915874177,0.0,22,6,3.142857142857143,2734,49999999.999999999999999,0xcb623a0674c5dd37ec6c3edd03cec54d940bca06,100.0,0.0,49999999.999999999999999,0xcb623a0674c5dd37ec6c3edd03cec54d940bca06,1000000000000000.0,500000000000000,50000000.0,0
12454175,2021-05-17,0x6bda006953fa9c4ce4176eee86d1bc27727dbf89,9.940000000000002e-09,1e-18,2e-18,$YUMMY COIN,0x09cad6752aab770485ca9f8c67a462b705e6555b,$YUMMY COIN,YUMMY,9.940000000000002e-09,18,6,0xcb1724d82c0c377eae1f2b01e3e53626296e9063,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,5.0,500000000000000.0,1621288474,2021-05-18 6:54,burn,1621288474,2021-05-18 6:54,5.033248609,1e-18,-1.0,1.126111111111111h,True,1621288474,1,4,0,0.2,0.8,0.0,0.0,0.55359765051395,0.0,2,2,0.6666666666666666,1362,49999999.999999999999999,0xcb1724d82c0c377eae1f2b01e3e53626296e9063,100.0,0.0,49999999.999999999999999,0xcb1724d82c0c377eae1f2b01e3e53626296e9063,1000000000000000.0,0,50000000.0,0
12862785,2021-07-20,0x69e5c766b7e8c99c32ae01a415fa72f2c6dd6713,6.77e-09,1e-18,2e-18,Haru Haru,0x22556df569feb956b07932855c6e169ed229e1f7,Haru Haru,HH,6.77e-09,18,29,0xc9d2d707afe6f061e8475d3c4938a35848184a41,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,5.0,500000000000000.0,1626782875,2021-07-20 12:07,burn,1626782875,2021-07-20 12:07,7.397323927,1e-18,-1.0,1.9305555555555556h,True,1626782875,1,27,0,0.03571428571428571,0.9642857142857143,0.0,0.0,0.24233661075766338,0.0,20,7,2.5,3458,49999999.999999999999999,0xc9d2d707afe6f061e8475d3c4938a35848184a41,100.0,0.0,49999999.999999999999999,0xc9d2d707afe6f061e8475d3c4938a35848184a41,1000000000000000.0,500000000000000,50000000.0,0
12605730,2021-06-10,0xb22d521d12513f84b99ef3bad174cdd5ad3a9570,4.85e-09,1e-18,2e-18,MadDoge,0x1cc376d880c69b9b9cfaf937357490914d10ded2,MadDoge,MADDOGE,4.85e-09,18,27,0xc7457913942c709767d63f5b41439c94820733c4,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,5.0,500000000000000.0,1623315401,2021-06-10 8:56,burn,1623315401,2021-06-10 8:56,10.34005425,1e-18,-1.0,0.38083333333333336h,True,1623315401,1,25,0,0.038461538461538464,0.9615384615384616,0.0,0.0,0.5416348357524828,0.0,21,4,4.2,1309,49999999.999999999999999,0xc7457913942c709767d63f5b41439c94820733c4,100.0,0.0,49999999.999999999999999,0xc7457913942c709767d63f5b41439c94820733c4,1000000000000000.0,500000000000000,50000000.0,0
12301453,2021-04-24,0xf6a6593dedbf6a2257248250f4bc54a48669ecf2,1.3899999999999999e-08,1e-18,2e-18,MARS-DOGE,0x86db56a27199c08769ab4918c7d043f7928e59a5,MARS-DOGE,MARSDOGE,1.3899999999999999e-08,18,10,0xc6e56380efe5eef4f7b40f51f299008ce38e0196,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,2.5,1000000000000000.0,1619250087,2021-04-24 16:41,burn,1619250087,2021-04-24 16:41,3.589792506,1e-18,-1.0,0.6722222222222223h,True,1619250087,1,8,0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.5171597633136095,0.0,7,1,3.5,1690,49999999.999999999999999,0xc6e56380efe5eef4f7b40f51f299008ce38e0196,100.0,0.0,49999999.999999999999999,0xc6e56380efe5eef4f7b40f51f299008ce38e0196,1000000000000000.0,0,50000000.0,0
12404303,2021-05-10,0x1dbeb24afc22d4475bd3393cc8c89e8c2d399fc4,1e-18,1.81e-08,2e-18,Wrapped Ether,0xd64a9eab2df56507d5bf80344fe2836e2e208ffb,Billions Coin,BILLIONS,1.81e-08,18,7,0xc4c3adeb3a124933c02eac1fc4a22ff7ad59d938,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,2.5,1000000000000000.0,1620654819,2021-05-10 22:53,burn,1620654819,2021-05-10 22:53,2.767,1e-18,-1.0,10.080277777777777h,True,1620654819,1,5,0,0.16666666666666666,0.8333333333333334,0.0,0.0,0.3139579349904398,0.0,5,0,5.0,2615,49999999.999999999999999,0xc4c3adeb3a124933c02eac1fc4a22ff7ad59d938,100.0,0.0,49999999.999999999999999,0xc4c3adeb3a124933c02eac1fc4a22ff7ad59d938,1000000000000000.0,0,50000000.0,0
12614740,2021-06-11,0xaff56d4571c8911bfd7bf6be29cacbccf6e473e6,4.72e-09,1e-18,2e-18,Uret Inu,0x8022319bb4b0c1fddfbb72f5d766cb532066bd9b,Uret Inu,URET,4.72e-09,18,38,0xc075d41f1e04f53161850699a8417ba7ac71a0c5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,5.0,500000000000000.0,1623438861,2021-06-11 19:14,burn,1623438861,2021-06-11 19:14,10.66001704,1e-18,-1.0,1.1708333333333334h,True,1623438861,1,36,0,0.02702702702702703,0.972972972972973,0.0,0.0,0.44251626898047725,0.0,28,8,3.111111111111111,4149,49999999.999999999999999,0xc075d41f1e04f53161850699a8417ba7ac71a0c5,100.0,0.0,49999999.999999999999999,0xc075d41f1e04f53161850699a8417ba7ac71a0c5,1000000000000000.0,500000000000000,50000000.0,0
12436170,2021-05-15,0x3a38547ed750cfa4b374ed4ea91b2083c325d90e,2.01e-10,2.99e-09,2.01e-10,Wrapped Ether,0xd56521ec7c82216176d7427cb46dbc1b1ac0544c,Cuddly Iun Bear,CUDDLY,2.99e-09,18,17,0xbc651cefc7868f844dfed6d3826c328c99bc439e,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,5.0,500000000000000.0,1621196500,2021-05-16 20:21,burn,1621046300,2021-05-15 2:38,5.018797112,1e-18,-1.0,0.7180555555555556h,True,1621046300,1,12,0,0.07692307692307693,0.9230769230769231,0.0,0.0,0.35311143270622286,0.0,6,6,0.8571428571428571,691,49999999.999999999999999,0xbc651cefc7868f844dfed6d3826c328c99bc439e,100.0,0.0,49999999.999999999999999,0xbc651cefc7868f844dfed6d3826c328c99bc439e,1000000000000000.0,0,50000000.0,0
12621591,2021-06-12,0xf27db1475781100ee8395b4f2040b1ef66e26928,8.18e-09,1e-18,2e-18,Nirol Inu,0x764a268e99e676b344e0ede84ba92bd776923620,Nirol Inu,NIROL,8.18e-09,18,14,0xb891ae89abc8b842c73542f6a26b51b0f76d6e95,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,5.0,500000000000000.0,1623527659,2021-06-12 19:54,burn,1623527659,2021-06-12 19:54,6.1159433320000005,1e-18,-1.0,0.13555555555555557h,True,1623527659,1,12,0,0.07692307692307693,0.9230769230769231,0.0,0.0,0.40932642487046633,0.0,9,3,2.25,386,49999999.999999999999999,0xb891ae89abc8b842c73542f6a26b51b0f76d6e95,100.0,0.0,49999999.999999999999999,0xb891ae89abc8b842c73542f6a26b51b0f76d6e95,1000000000000000.0,500000000000000,50000000.0,0
12544277,2021-05-31,0x0cdb666b48f2089b146e2058a08adfe442caf927,8.73e-09,1e-18,2e-18,Penn Inu,0x67ce0041ce982e5aee663b73fc684e285026996b,Penn Inu,PENN,8.73e-09,18,15,0xb7e1a80f1ac2d9169b71dcb59b1295968be13326,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,5.0,500000000000000.0,1622493805,2021-05-31 20:43,burn,1622493805,2021-05-31 20:43,5.7301887670000005,1e-18,-1.0,0.22111111111111112h,True,1622493805,1,13,0,0.07142857142857142,0.9285714285714286,0.0,0.0,0.4764705882352941,0.0,11,2,3.6666666666666665,510,49999999.999999999999999,0xb7e1a80f1ac2d9169b71dcb59b1295968be13326,100.0,0.0,49999999.999999999999999,0xb7e1a80f1ac2d9169b71dcb59b1295968be13326,1000000000000000.0,500000000000000,50000000.0,0
12632172,2021-06-14,0x0c22c6d0860160ab527ec5526b42adcbaf1aa05e,9.04e-09,1e-18,2e-18,Salo Inu,0x4e251d5cd4a26a20cefb1caf335e958cfe7eb642,Salo Inu,SALO,9.04e-09,18,6,0xb783d8661e7037a2d10603f0742f4592adaec4c0,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,5.0,500000000000000.0,1623668816,2021-06-14 20:06,burn,1623668816,2021-06-14 20:06,5.5313099999999995,1e-18,-1.0,0.12444444444444444h,True,1623668816,1,4,0,0.2,0.8,0.0,0.0,0.5382436260623229,0.0,4,0,4.0,353,49999999.999999999999999,0xb783d8661e7037a2d10603f0742f4592adaec4c0,100.0,0.0,49999999.999999999999999,0xb783d8661e7037a2d10603f0742f4592adaec4c0,1000000000000000.0,500000000000000,50000000.0,0
12538003,2021-05-30,0x2756a27191d42c140b360d142d027cb96ee93c91,7.9e-09,1e-18,2e-18,Hary Inu,0x5b15f5a32cdccbd58c447d32ef9ed780300f2960,Hary Inu,HARY,7.9e-09,18,29,0xbdcaf28e88a4d6df906d697ff91be3eb2e35e981,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,5.0,500000000000000.0,1622409367,2021-05-30 21:16,burn,1622409367,2021-05-30 21:16,6.331787287999999,1e-18,-1.0,0.25083333333333335h,True,1622409367,1,27,0,0.03571428571428571,0.9642857142857143,0.0,0.0,0.44237485448195574,0.0,22,5,3.6666666666666665,859,49999999.999999999999999,0xbdcaf28e88a4d6df906d697ff91be3eb2e35e981,100.0,0.0,49999999.999999999999999,0xbdcaf28e88a4d6df906d697ff91be3eb2e35e981,1000000000000000.0,500000000000000,50000000.0,0
12529732,2021-05-29,0xe734b4e1d581d11435e8d4970139df414b7281ea,1e-18,9.73e-09,2e-18,Wrapped Ether,0xd0838231ba08c0473ba44263163efe55adcbe3b1,Hora Inu,HORA,9.73e-09,18,7,0x92f11b4c3ba87ea24a8d5a9208fb3aad0d55dfeb,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,5.0,500000000000000.0,1622298142,2021-05-29 23:22,burn,1622298142,2021-05-29 23:22,5.1395186619999995,1e-18,-1.0,0.03972222222222222h,True,1622298142,1,3,0,0.25,0.75,0.0,0.0,0.5,0.0,3,0,3.0,92,49999999.999999999999999,0x92f11b4c3ba87ea24a8d5a9208fb3aad0d55dfeb,100.0,0.0,49999999.999999999999999,0x92f11b4c3ba87ea24a8d5a9208fb3aad0d55dfeb,1000000000000000.0,500000000000000,50000000.0,0
12561650,2021-06-03,0xd50c7cc34a2e17f294f197ee96d0fae727f54a2d,6.949999999999999e-09,1e-18,2e-18,ReShu Inu,0x80ce9b5568b9f1458329670b9e96a58586dd829e,ReShu Inu,RESHU,6.949999999999999e-09,18,16,0x921156193e54f31515e23973ba7d3a7032e37cab,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,5.0,500000000000000.0,1622727414,2021-06-03 13:36,burn,1622727414,2021-06-03 13:36,7.207473166000001,1e-18,-1.0,0.7730555555555556h,True,1622727414,1,14,0,0.06666666666666667,0.9333333333333333,0.0,0.0,0.5254937988056959,0.0,13,1,6.5,2177,49999999.999999999999999,0x921156193e54f31515e23973ba7d3a7032e37cab,100.0,0.0,49999999.999999999999999,0x921156193e54f31515e23973ba7d3a7032e37cab,1000000000000000.0,500000000000000,50000000.0,0
12535616,2021-05-30,0x3010fec56a4f580d883b231ca7584bc56e252e43,9.09e-09,1e-18,2e-18,ShibaDEX Inu,0x469f7c95a704a20d6d1ba074af5172f0f4b69a2e,ShibaDEX Inu,SHIBD,9.09e-09,18,8,0x90ec138c017f3567924826892096c237e8db5ee6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,5.0,500000000000000.0,1622377440,2021-05-30 21:24,burn,1622377440,2021-05-30 21:24,5.50168339,1e-18,-1.0,0.3908333333333333h,True,1622377440,1,6,0,0.14285714285714285,0.8571428571428571,0.0,0.0,0.5898583146905294,0.0,4,2,1.3333333333333333,1341,49999999.999999999999999,0x90ec138c017f3567924826892096c237e8db5ee6,100.0,0.0,49999999.999999999999999,0x90ec138c017f3567924826892096c237e8db5ee6,1000000000000000.0,500000000000000,50000000.0,0
12605044,2021-06-10,0xca9df04dbb6bed357d4c0861ca54568c513c47e7,4.7499999999999995e-09,1e-18,2e-18,Otto Inu,0x1d38dc876f34fbceb8e6200d9c3ba7ad850ce1bd,Otto Inu,OTTO,4.7499999999999995e-09,18,49,0x9079ea9aff160d010ba39816583a9e06be07004f,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,5.0,500000000000000.0,1623309430,2021-06-10 7:17,burn,1623309430,2021-06-10 7:17,10.60482689,1e-18,-1.0,1.166111111111111h,True,1623309430,1,47,0,0.020833333333333332,0.9791666666666666,0.0,0.0,0.45594713656387664,0.0,35,12,2.6923076923076925,4086,49999999.999999999999999,0x9079ea9aff160d010ba39816583a9e06be07004f,100.0,0.0,49999999.999999999999999,0x9079ea9aff160d010ba39816583a9e06be07004f,1000000000000000.0,500000000000000,50000000.0,0
12416057,2021-05-11,0x72a001f43bffd78369721b9a1588e857500a5212,4.770000000000001e-09,11.0,4.770000000000001e-09,Wrapped Ether,0xe994edd9d50928b387f5bb85a66fa634c459311e,Sarabi Inu,SARABI,11.0,18,213,0x8da8a49dabf90022d6cdef1c1c5c4829afc4b7f9,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,5.0,500000000000000.0,1621730201,2021-05-23 0:36,burn,1620886911,2021-05-13 6:21,27.06371882,1e-18,-1.0,30.980555555555554h,True,1620886911,1,209,0,0.004761904761904762,0.9952380952380953,0.0,0.0,0.07183190950654839,0.0,157,52,2.9622641509433962,109798,49999999.999999999999999,0x8da8a49dabf90022d6cdef1c1c5c4829afc4b7f9,100.0,0.0,49999999.999999999999999,0x8da8a49dabf90022d6cdef1c1c5c4829afc4b7f9,1000000000000000.0,0,50000000.0,0
12565732,2021-06-04,0x044af4c722c721e0794253f9d13baa3827620fcc,1.0499999999999999e-09,1.9099999999999999e-10,1.9099999999999999e-10,PayPal (Official),0x91d2d5ccabe5ad1b3805f75d47673a59d9f1e3da,PayPal (Official),PAYPAL,1.0499999999999999e-09,18,35,0x8ba2d700a1b76e836dc850b8ca41b95f8870e280,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,5.0,500000000000000.0,1622796220,2021-06-04 8:43,burn,1622782422,2021-06-04 4:53,5.257496215,1e-18,-1.0,0.7491666666666666h,True,1622782422,1,27,0,0.03571428571428571,0.9642857142857143,0.0,0.0,0.43621399176954734,0.0,18,9,1.8,2673,49999999.999999999999999,0x8ba2d700a1b76e836dc850b8ca41b95f8870e280,100.0,0.0,49999999.999999999999999,0x8ba2d700a1b76e836dc850b8ca41b95f8870e280,1000000000000000.0,500000000000000,50000000.0,0
12632296,2021-06-14,0xccb03294230dabe2d94290dcc696a834a9f0509e,7.7e-09,1e-18,2e-18,Nua Inu,0x7dc27b30f0bdb36b1492310a606c6b1b03511917,Nua Inu,NUA,7.7e-09,18,17,0x8a6c7eda03cee55b45ec5d696db90e1bea30b2f4,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,5.0,500000000000000.0,1623672864,2021-06-14 12:14,burn,1623672864,2021-06-14 12:14,6.508318926,1e-18,-1.0,0.7875h,True,1623672864,1,15,0,0.0625,0.9375,0.0,0.0,0.5242026266416511,0.0,13,2,4.333333333333333,2665,49999999.999999999999999,0x8a6c7eda03cee55b45ec5d696db90e1bea30b2f4,100.0,0.0,49999999.999999999999999,0x8a6c7eda03cee55b45ec5d696db90e1bea30b2f4,1000000000000000.0,500000000000000,50000000.0,0
13575575,2021-11-08,0x5995d9faa5e5cb06d59462dadbe826941839ba76,1.65e-08,1e-18,2e-18, Rocket Inu  ,0x45498a592ed4d9d5415efaf6f5d27db30c718280, Rocket Inu  ,ROCKETINU,1.65e-08,18,12,0x895b9346e76d09bde45641f6d0aec6825eca3388,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545604.3712,60733839,2.5,1000000000000000.0,1636381493,2021-11-08 23:24,burn,1636381493,2021-11-08 23:24,3.04273374,1e-18,-1.0,2.608888888888889h,True,1636381493,1,10,0,0.09090909090909091,0.9090909090909091,0.0,0.0,0.20833333333333334,0.0,8,2,2.6666666666666665,1512,49999999.999999999999999,0x895b9346e76d09bde45641f6d0aec6825eca3388,100.0,0.0,49999999.999999999999999,0x895b9346e76d09bde45641f6d0aec6825eca3388,1000000000000000.0,0,50000000.0,0
12631735,2021-06-14,0x2099f70c2b4f3ef2e3d068c33fdf6a5cdc3727a7,6.559999999999999e-09,1e-18,2e-18,React Inu,0x9c22fca0ba56ab223a4ef4081ee7a3efe9fe2a5c,React Inu,REACT,6.559999999999999e-09,18,37,0x88ddf3aa6e5002e6225283bee8a18d2a74d6db5a,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,5.0,500000000000000.0,1623666010,2021-06-14 10:20,burn,1623666010,2021-06-14 10:20,7.650323232000001,1e-18,-1.0,0.9877777777777778h,True,1623666010,1,35,0,0.027777777777777776,0.9722222222222222,0.0,0.0,0.5089751013317892,0.0,27,8,3.0,3454,49999999.999999999999999,0x88ddf3aa6e5002e6225283bee8a18d2a74d6db5a,100.0,0.0,49999999.999999999999999,0x88ddf3aa6e5002e6225283bee8a18d2a74d6db5a,1000000000000000.0,500000000000000,50000000.0,0
